triple_index,Academic Year,State/District/School,Test Name,Subject,School,Grade,Score Count,Mean Scale Score,Standard Deviation,% Participation,School Code,_x,_x,Charter Y/N,_x,Physical Address,City,State,Zip Code,Phone,Low grade,High grade,Congressional District,District Setting,Combined Address,Latitude,Longitude,geometry,COUNTY CODE,COUNTY NAME,DISTRICT CODE,DISTRICT NAME	,SCHOOL NAME,K-12 COUNT,FREE LUNCH,REDUCED LUNCH,PAID LUNCH,FREE AND REDUCED COUNT,% FREE,% REDUCED,% FREE AND REDUCED,FRL % RANGE,PK-12 Pupil Membership,SPED Count,SPED Pct,EL Count,EL Pct,Homeless Count,Homeless Pct,Gifted and Talented Count,GT Pct,Online Count,Online Pct,Section 504 Count,Section 504 Pct,Immigrant Count,Immigrant Pct,Migrant Count,Migrant Pct,_x,_x,Distr Code,Distr Name,_x,Pre-K,Half-Day K,Full-Day K,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,_x,School Year,_x,_x,2019-2020 Students Counted,Total Days in Session Reported,Attendance Rate*,Truancy Rate** ,Total Days Attended for all Students,Total Student Days Excused Absence for all Students,Total Student Days Unexcused Absence for all Students,Total Days Possible Attendance for all Students,County Code,County Name,School Name,Teacher FTE,Pupil/Teacher FTE Ratio,District Code,District,Total FTE,Average Salary,Total FTE.1,Average Salary.1,Total FTE.2,Average Salary.2,num_from_RORCO,Capacity,is_RORCO,nearby_students,is_rural
2016-17_Grade 04_5166,2016-17,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,33,744.424242424242,36.11529307564,1,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,15.0,48,0,9521,1
2016-17_Grade 05_5166,2016-17,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,50,746.96,25.848033122977,1,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,9.799999999999997,46,0,9521,1
2017-18_Grade 03_5166,2017-18,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),Grade 03,40,730.7,27.375077566919,0.978260869565,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,28.8,36,1,9521,1
2017-18_Grade 04_5166,2017-18,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,37,748.459459459459,36.193611003566,1,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,31.0,48,0,9521,1
2017-18_Grade 05_5166,2017-18,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,40,738.25,31.589311726984,1,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,14.799999999999997,46,0,9521,1
2018-19_Grade 03_5166,2018-19,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),Grade 03,35,752.8,36.015356201944,0.974358974358,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,28.8,36,1,9521,1
2018-19_Grade 04_5166,2018-19,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,38,739.236842105263,24.717248830688,0.976744186046,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,35.0,48,0,9521,1
2018-19_Grade 05_5166,2018-19,CANON CITY RE-1 (1140): LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY (5166),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,34,749.441176470588,34.092735542279,1,5166,1140,Canon City RE-1,N,Lincoln School of Science and Technology,420 MYRTLE AVENUE,CANON CITY,CO,81212,7192765830.0,6,50,7,Outlying City,"420 MYRTLE AVENUE, CANON CITY, CO",38.43249429999999,-105.2384053,POINT (-11715085.689892143 4640704.207701198),22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,254,142,13,99,155,0.559,0.051,0.61,50%-75%,254,61,0.24,0,0.0,6,0.024,13,0.051,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,Lincoln School of Science and Technology,0,0,38,33,53,36,48,46,0,0,0,0,0,0,0,254,2019-2020,1140,Canon City RE-1,295,161,0.958,0.009,42238.0,1468.6,377.4,44083.0,22,FREMONT,Lincoln School of Science and Technology,20.0,13:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,30.799999999999997,46,0,9521,1
2014-15_Grade 03_5704,2014-15,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),Grade 03,33,724.636363636364,32.763182634836,0.942857142857,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,35,0,9521,1
2014-15_Grade 04_5704,2014-15,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,46,730.413043478261,22.212685151564,0.958333333333,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,17,0,9521,1
2014-15_Grade 05_5704,2014-15,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,32,712.25,27.841718523154,0.969696969696,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,27,0,9521,1
2015-16_Grade 03_5704,2015-16,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),Grade 03,41,735.19512195122,37.920455899286,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,35,0,9521,1
2015-16_Grade 04_5704,2015-16,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,33,732.242424242424,29.271392073821,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,17,0,9521,1
2015-16_Grade 05_5704,2015-16,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,39,731.564102564103,26.602131762417,0.975609756097,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,27,0,9521,1
2016-17_Grade 03_5704,2016-17,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),Grade 03,29,749.275862068965,29.57423655786,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,35,0,9521,1
2016-17_Grade 04_5704,2016-17,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,41,727.341463414634,32.58113699374,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,17,0,9521,1
2016-17_Grade 05_5704,2016-17,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,28,724.964285714286,25.399740656093,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,27,0,9521,1
2017-18_Grade 03_5704,2017-18,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),Grade 03,39,727,34.885527085024,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,4.0,35,0,9521,1
2017-18_Grade 04_5704,2017-18,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,24,730.916666666667,26.44422624032,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,17,0,9521,1
2017-18_Grade 05_5704,2017-18,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,48,724.958333333333,27.754975274394,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,27,0,9521,1
2018-19_Grade 03_5704,2018-19,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),Grade 03,32,741.84375,30.360319364846,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.5999999999999979,35,0,9521,1
2018-19_Grade 04_5704,2018-19,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 04,38,728.921052631579,30.359451601844,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,17,0,9521,1
2018-19_Grade 05_5704,2018-19,CANON CITY RE-1 (1140): MCKINLEY ELEMENTARY SCHOOL (5704),CMAS - English Language Arts and Math,English Language Arts,,Grade 05,26,737.230769230769,35.415598475595,1,5704,1140,Canon City RE-1,N,McKinley Elementary School,1240 MC KINLEY STREET,CANON CITY,CO,81212,7192766010.0,4,50,7,Outlying City,"1240 MC KINLEY STREET, CANON CITY, CO",38.4306327,-105.2139175,POINT (-11712359.720465494 4640439.661766156),22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,183,112,12,59,124,0.612,0.066,0.678,50%-75%,247,78,0.316,0,0.0,7,0.028,4,0.016,0,0.0,0,0.0,0,0.0,0,0.0,22,FREMONT,1140,Canon City RE-1,McKinley Elementary School,64,0,38,32,34,35,17,27,0,0,0,0,0,0,0,247,2019-2020,1140,Canon City RE-1,192,161,0.967,0.006,26617.0,752.8,160.4,27530.0,22,FREMONT,McKinley Elementary School,21.3,12:1,1140,Canon City RE-1,14.3768,53614,208.3677,52029,222.74450000000002,52132,0.0,27,0,9521,1
