Site ID,Site Type,Site Name,Status,Regions,Report Name,Report Submission Date,Report Submission Year,Site Join Date,Well-Child Visits 6 mos - 5 yrs,Books Distributed 6 mos - 5 yrs,Well-Child Visits 0-5 mos,Books Distributed 0-5 mos,Total Well Child Visits in 6 mths,Total Books Distributed in 6 mths,ABB Discrepancy,ABB Discrepancy Notes,W9 received,Physical Location: Line 1,Physical Location: Line 2,Physical Location: Line 3,Physical Location: City,Physical Location: State,Physical Location: Zip,Shipping Address: Line 1,Shipping Address: Line 2,Shipping Address: Line 3,Shipping Address: City,Shipping Address: State,Shipping Address: Zip,County,Trainer Name,Trainer Email,Training %,Total Trained,Insurance: Self Pay Uninsured,Insurance: Private Insurance,Insurance: Medicaid HMO Medicaid,Insurance: Medicare,Insurance: CHIP,Insurance: Tricare,Insurance: Other 1 - Please Specify,Insurance: Other 1,Insurance: Other 2 - Please Specify,Insurance: Other 2,Race: White,Race: Black or African American,Race: Hispanic or Latinx,Race: American Indian   Alaska Native,Race: Asian,Race: Native Hawaiian   Pacific Islander,Race: Multiracial   Biracial,Race: Unknown   Not Reported   Refused,Race: Other - Please Specify,Race: Other 1,Race: Other - Please Specify,Race: Other 2,Language: Amharic (Ethiopia),Language: Arabic,Language: American Sign Language (ASL),Language: Bengali,Language: Bosnian,Language: Burmese (SE Asia),Language: Cambodian,Language: Cape Verdean,Language: Chinese,Language: Dakota (Native American),Language: English,Language: French,Language: Greek,Language: Haitian Creole,Language: Hindi,Language: Hmong,Language: Italian,Language: Japanese,Language: Karen (SE Asia),Language: Korean,Language: Navajo,Language: Ojibwe (Native American),Language: Oromo (Ethiopia),Language: Polish,Language: Portuguese,Language: Russian,Language: Somali,Language: Spanish,Language: Swahili,Language: Tagalog,Language: Vietnamese,Language: Unknown   Not Reported,Language: Please Specify,Language: Other 1,Language: Please Specify,Language: Other 2
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2014 Progress Report,8/26/2014,2014,10 1 1998,372,298,,,372,298,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,john.kozlevchar@dhha.org,85%,11,3%,3%,87%,,7%,,,,,,13%,28%,53%,,4%,,,,,,,,,1%,,,,,,,,,71%,,,,,,,,,,,,,,,,,25%,,,,,,3%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2015 Progress Report,2/27/2015,2015,10 1 1998,481,370,,,481,370,Other (please explain below),We discovered an issue with the ROR billing code not being recorded. Books were being given out but the visit was not 'credited'.,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,john.kozlevchar@dhha.org,85%,11,0%,2%,92%,,6%,,,,,,14%,30%,50%,,4%,,,,,,,,,,,,,,,,,,65%,,,,,,,,,,,,,,,,,25%,,,,,arabic somoli nepali,10%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2015 Progress Report,8/31/2015,2015,10 1 1998,372,343,,,372,343,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.kozlevchar@dhha.org,85%,11,1%,4%,88%,,7%,,,,,,14%,31%,49%,,4%,,,,,,,,,2%,,,,,,,,,62%,,,,,,,,,,,,,,,,,32%,,,,,Nepali,4%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2016 Progress Report,2/18/2016,2016,10 1 1998,390,314,,,390,314,Other (please explain below),Changes to reporting methods imapacted our trackind system.,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.kozlevchar@dhha.org,85%,11,1%,4%,87%,,8%,,,,,,14%,28%,51%,1%,5%,,,,,,,,,1%,,,,,,,,,72%,,,,,,,,,,,,,,,,,26%,,,,,,1%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2016 Progress Report,8/30/2016,2016,10 1 1998,361,311,,,361,311,Other (please explain below),Due to implementation of EMR we saw a reduced patient flow for all of April and part of May.,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA_C,John.Kozlevchar@dhha.org,85%,11,2%,3%,88%,,7%,,,,,,18%,27%,47%,,4%,,,,,,,,,,,,,,,,,,50%,,,,,,,,,,,,,,,,,40%,,,,,,10%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2017 Progress Report,2/15/2017,2017,10 1 1998,460,408,,,460,408,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.Kozlevchar@dhha.org,85%,11,1%,4%,87%,,8%,,,,,,14%,26%,52%,,3%,1%,,,,,,,,,,,,,,,,,68%,,,,,,,,,,,,,,,,,29%,,,,,,3%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2017 Progress Report,8/25/2017,2017,10 1 1998,348,307,,,348,307,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,john.kozlevchar@dhha.org,85%,11,1%,4%,86%,,9%,,,,,,11%,27%,55%,,3%,,,,,,,,,,,,,,,,,,38%,,,,,,,,,,,,,,,,,55%,,,,,,7%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2018 Progress Report,3/7/2018,2018,10 1 1998,414,376,,,414,376,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.Kozlevchar@dhha.org,85%,11,1%,5%,83%,,11%,0%,,,,,7%,28%,58%,,3%,,,,unknown,2%,,,,,,,,,,,,,70%,,,,,,,,,,,,,,,,,25%,,,,,other,5%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2018 Progress Report,8/29/2018,2018,10 1 1998,319,292,,,319,292,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.Kozlevchar@dhha.org,85%,11,3%,5%,84%,,8%,0%,,,,,9%,27%,58%,,3%,1%,,,,,,,,,,,,,,,,,69%,,,,,,,,,,,,,,,,,27%,,,,,"Samali, Ahmaric",4%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2019 Progress Report,2/25/2019,2019,10 1 1998,414,381,,,414,381,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.Kozlevchar@dhha.org,85%,11,3%,13%,83%,,1%,,,,,,8%,27%,61%,,2%,1%,,1%,,,,,,,,,,,,,,,80%,,,,,,,,,,,,,,,,,15%,,,,,,5%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2019 Progress Report,8/26/2019,2019,10 1 1998,372,328,,,372,328,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,john.kozlevchar@dhha.org,85%,11,2%,13%,84%,,1%,0%,,,,,9%,26%,60%,1%,3%,1%,,,,,,,,,,,,,,,,,56%,,,,,,,,,,,,,,,,,38%,,,,,,6%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2020 Progress Report,2/25/2020,2020,10 1 1998,407,390,,5,407,395,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,John.Kozlevchar@dhha.org,85%,11,5%,8%,86%,,1%,,,,,,9%,29%,58%,1%,2%,1%,,,,,,,,,,,,,,,,,55%,,,,,,,,,,,,,,,,,40%,,,,,,5%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2020 Progress Report,9/2/2020,2020,10 1 1998,266,247,161,,427,247,COVID-19,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,John Kozlevchar PA-C,john.kozlevchar@dhha.org,85%,11,5%,4%,86%,,5%,,,,,,9%,28%,58%,,2%,,,3%,,,,,2%,,,,,,,,,,56%,,,,,,,,,,,,,,,,,40%,,,,,Napali,2%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2021 Progress Report,2/18/2021,2021,10 1 1998,309,293,146,0,455,293,COVID-19,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,Deidra Dietz,Deidra.Dietz@Dhha.org,85%,11,2%,4%,89%,0%,5%,0%,,,,,11%,28%,59%,,2%,,,,,,,,3%,,,,,,,,,,70%,,,,,,,,,,,,,,,,,25%,,,,,Marshallese,2%,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2021 Progress Report,8/31/2021,2021,10 1 1998,272,253,142,142,414,395,COVID-19,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,,,85%,11,2%,5%,88%,0%,5%,0%,,,,,8%,28%,57%,,2%,1%,,4%,,,,,3%,,,,,,,,,,65%,,,,,,,,,,,,,,,,2%,30%,,,,,,,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),January 2022 Progress Report,2/4/2022,2022,10 1 1998,304,287,175,175,479,462,Other (please explain below),# of books distributed does reflect typical book distribution,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,,,85%,11,3%,4%,89%,0%,4%,0%,,,,,8%,27%,58%,1%,2%,,,4%,,,,,1%,1%,,,,,,,,,70%,,,,,,,,1%,,,,,,,,,27%,,,,,,,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),July 2022 Progress Report,9/6/2022,2022,10 1 1998,288,273,174,174,462,447,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,,,85%,11,4%,4%,89%,0%,3%,0%,n a,0%,n a,0%,8%,26%,59%,1%,2%,0%,0%,4%,n a,0%,n a,0%,1%,1%,,,,,,,,,70%,,,,,,,,1%,,,,,,,,,27%,,,,,,,,
143,Primary,Denver Health: Park Hill Family Health Center (B2B)  ,Active,Front Range (Annie),Site Application,,1899,10 1 1998,300,300,,,300,300,,,Y,4995 E. 33rd Avenue,MC3800,,Denver,CO,80207,Cheyenne Encinias,777 Bannock Street,MC3800,Denver,CO,80204,Denver,,,85%,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2001 Progress Report,1/31/2001,2001,12 1 1996,0,1973,,,0,1973,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2001 Progress Report,7/31/2001,2001,12 1 1996,0,2015,,,0,2015,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,30%,0%,70%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2000 Progress Report,8/4/2000,2000,12 1 1996,0,1752,,,0,1752,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2002 Progress Report,2/19/2002,2002,12 1 1996,0,2549,,,0,2549,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,25%,1%,74%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2002 Progress Report,8/23/2002,2002,12 1 1996,0,2222,,,0,2222,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,20%,0%,20%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2003 Progress Report,2/21/2003,2003,12 1 1996,2708,2708,,,2708,2708,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,25%,0%,33%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2003 Progress Report,9/15/2003,2003,12 1 1996,0,3051,,,0,3051,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,25%,0%,50%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2004 Progress Report,3/8/2004,2004,12 1 1996,3100,2968,,,3100,2968,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,20%,5%,50%,,,,,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2004 Progress Report,8/31/2004,2004,12 1 1996,3083,2801,,,3083,2801,Other (please explain below),,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,,,100%,14,27%,8%,30%,,,,CHIP,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2005 Progress Report,2/21/2005,2005,12 1 1996,3019,2760,,,3019,2760,Program lapse due to CLINICAL personnel changes,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,"Steve Vogler, MD",Medical Director,100%,14,27%,8%,30%,,,,CHIP,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2005 Progress Report,8/18/2005,2005,12 1 1996,2942,2843,,,2942,2843,Program lapse due to CLINICAL personnel changes,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,Medical Director,100%,14,27%,8%,30%,,,,CHIP,8%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2006 Progress Report,3/3/2006,2006,12 1 1996,3111,2930,,,3111,2930,Other (please explain below),,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,MD,100%,14,12%,0%,58%,,,,CHP+,6%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2006 Progress Report,9/1/2006,2006,12 1 1996,3015,2950,,,3015,2950,Other (please explain below),,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,Medical Director,100%,14,16%,0%,56%,,,,CHP Plus + Other,8%,,,4%,2%,90%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2007 Progress Report,3/4/2007,2007,12 1 1996,3233,3154,,,3233,3154,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler MD,Medical Director,100%,14,9%,0%,45%,,,,CHP+ and Other,8%,,,3%,2%,89%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2007 Progress Report,8/30/2007,2007,12 1 1996,3296,3116,,,3296,3116,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,MD,100%,14,6%,0%,34%,,,,CHP plus,5%,,,4%,2%,88%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2008 Progress Report,3/24/2008,2008,12 1 1996,3226,3040,,,3226,3040,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,MD,100%,14,5%,1%,25%,,,,CHP,6%,,,4%,2%,88%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2008 Progress Report,10/3/2008,2008,12 1 1996,3406,3151,,,3406,3151,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Stephen vogler,MD,100%,14,5%,1%,23%,,,,,,,,6%,2%,86%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2009 Progress Report,4/3/2009,2009,12 1 1996,3714,3354,,,3714,3354,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,MD,100%,14,6%,1%,23%,,,,unknown,3%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2009 Progress Report,9/14/2009,2009,12 1 1996,4193,3694,,,4193,3694,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler MD,Med'l Director ROR at Denver Health,100%,14,6%,1%,25%,,,,?,1%,,,16%,2%,72%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2010 Progress Report,3/31/2010,2010,12 1 1996,3728,3152,,,3728,3152,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler MD,stephen.vogler@dhha.org,100%,14,3%,1%,26%,,,,CHP Plus,1%,,,15%,3%,72%,,,,,,,,,,,,,,,,,,,,33%,,,,,,,,,,,,,,,,,65%,,,1%,,,1%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2010 Progress Report,9/30/2010,2010,12 1 1996,3378,2712,,,3378,2712,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,4%,1%,26%,,,,,0%,,,6%,3%,86%,,2%,,,,,,,,,1%,,,,,,,1%,,30%,,,,,,,,,,,,,,,,,65%,,,2%,,Somali,1%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2011 Progress Report,3/24/2011,2011,12 1 1996,4041,3385,,,4041,3385,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,4%,1%,32%,,,,,,,,6%,3%,88%,,2%,,,,,,,,,1%,,,,,,,1%,,36%,,,,,,,,,,,,,,,,,60%,,,1%,,Somali,1%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2011 Progress Report,9/27/2011,2011,12 1 1996,3784,3205,,,3784,3205,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,4%,1%,91%,,4%,,,,,,6%,3%,88%,,2%,1%,,,,,,,,1%,,,,,,,1%,,36%,,,,,,,,,,,,,,,,,60%,,,1%,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2012 Progress Report,3/22/2012,2012,12 1 1996,4245,3923,,,4245,3923,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,3%,1%,92%,,4%,,,,,,6%,4%,87%,1%,2%,,,,,,,,,,,,,,,,,,40%,,,,,,,,,,,,,,,,,57%,,,2%,,Somali,1%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2012 Progress Report,8/28/2012,2012,12 1 1996,3660,3179,,,3660,3179,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,3%,2%,91%,,4%,,,,,,7%,4%,87%,,2%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50%,,,2%,,Somali,2%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2013 Progress Report,2/28/2013,2013,12 1 1996,3974,3520,,,3974,3520,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,stephen.vogler@dhha.org,100%,14,3%,2%,90%,,5%,0%,,0%,,,8%,4%,85%,1%,2%,,,,,,,,,1%,,,,,,,,,36%,,,,,,,,,,,,,,,,,60%,,,3%,,Somali,1%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2013 Progress Report,8/30/2013,2013,12 1 1996,3663,3430,,,3663,3430,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,Steve.Vogler@dhha.org,100%,14,2%,2%,93%,,3%,0%,,,,,10%,4%,83%,1%,2%,,,,,,,,,1%,,,,,,,,,36%,,,,,,,,,,,,,,,,,60%,,,3%,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2014 Progress Report,2/24/2014,2014,12 1 1996,3884,3760,,,3884,3760,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler MD,Steve.Vogler@dhha.org,100%,14,3%,2%,89%,,6%,0%,,,,,,,,,,,,,,,,,,3%,,,,,,,2%,,35%,,,,,,,,,,,,,,,,,50%,,,5%,,,5%,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2014 Progress Report,8/26/2014,2014,12 1 1996,3217,3117,,,3217,3117,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,Steve.Vogler@dhha.org,100%,14,3%,2%,91%,,4%,,,,,,12%,5%,80%,,2%,,,,,,,,,5%,,,,,,,4%,,35%,,,,,,,,,,,,,,,,,50%,1%,,5%,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),January 2015 Progress Report,2/27/2015,2015,12 1 1996,3863,3729,,,3863,3729,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,Sreve.Vogler@dhha.org,100%,14,2%,2%,92%,,4%,,,,,,13%,4%,79%,,2%,,,,,,,,,5%,,,,,,,4%,,35%,,,,,,,,,,,,,,,,,50%,1%,,5%,,,,,
144,Primary,Denver Health: Sandos Westside Family Health Center (B2B)  ,Active,Front Range (Annie),July 2015 Progress Report,8/27/2015,2015,12 1 1996,3393,3283,,,3393,3283,,,Y,1100 Federal Blvd,Storage Room B20,,Denver,CO,802043219,Tianna Pacheco,777 Bannock Street,MC3000,Denver,CO,80204,Denver,Steve Vogler,steve.vogler@dhha.org,100%,14,2%,2%,92%,,4%,,,,,,13%,4%,79%,,2%,,,,,,,,,5%,,,,,,,4%,,35%,,,,,,,,,,,,,,,,,50%,1%,,5%,,,,,
